sale_id,date,shop_name,category,item,quantity,unit_price,total,payment_method
TXN-44800,2024-12-27,uw-medical,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-44801,2024-12-27,uw-medical,Smoothie,Smoothie Item 2,1,6.5,6.5,Mobile
TXN-44802,2024-12-27,uw-medical,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-44803,2024-12-27,uw-medical,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-44804,2024-12-27,uw-medical,Pastry,Pastry Item 2,2,3.5,7.0,Cash
TXN-44805,2024-12-27,uw-medical,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Mobile
TXN-44806,2024-12-27,uw-medical,Tea,Tea Item 2,2,3.25,6.5,Card
TXN-44807,2024-12-27,uw-medical,Pastry,Pastry Item 1,2,3.5,7.0,Card
TXN-44808,2024-12-27,uw-medical,Pastry,Pastry Item 3,1,3.5,3.5,Mobile
TXN-44809,2024-12-27,uw-medical,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-44810,12/27/2024,uw-medical,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-44811,2024-12-27,uw-medical,Espresso,Espresso Item 4,2,4.75,9.5,Cash
TXN-44812,2024-12-27,uw-medical,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-44813,2024-12-27,uw-medical,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-44814,2024-12-27,uw-medical,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-44815,12/27/2024,uw-medical,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-44816,2024-12-27,uw-medical,Sandwich,Sandwich Item 5,1,8.75,8.75,Mobile
TXN-44817,2024-12-27,uw-medical,Pastry,Pastry Item 1,2,3.5,7.0,Card
TXN-44818,2024-12-27,uw-medical,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-44819,2024-12-27,uw-medical,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-44820,2024-12-27,uw-medical,Sandwich,Sandwich Item 1,1,8.75,8.75,Cash
TXN-44821,2024-12-27,uw-medical,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-44822,12/27/2024,uw-medical,Tea,Tea Item 5,1,3.25,3.25,Card
TXN-44823,2024-12-27,uw-medical,Tea,Tea Item 1,1,3.25,3.25,Cash
TXN-44824,12/27/2024,uw-medical,Sandwich,Sandwich Item 5,1,8.75,8.75,Mobile
TXN-44825,2024-12-27,uw-medical,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-44826,2024-12-27,uw-medical,Tea,Tea Item 4,1,3.25,3.25,Mobile
TXN-44827,2024-12-27,uw-medical,Tea,Tea Item 2,2,3.25,6.5,Card
TXN-44828,2024-12-27,uw-medical,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-44829,2024-12-27,uw-medical,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-44830,2024-12-27,uw-medical,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-44831,2024-12-27,uw-medical,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-44832,2024-12-27,uw-medical,Tea,Tea Item 4,2,3.25,6.5,Card
TXN-44833,2024-12-27,uw-medical,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Mobile
TXN-44834,2024-12-27,uw-medical,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-44835,2024-12-27,uw-medical,Sandwich,Sandwich Item 5,3,8.75,26.25,Card
TXN-44836,2024-12-27,uw-medical,Pastry,Pastry Item 3,1,3.5,3.5,Cash
TXN-44837,2024-12-27,uw-medical,Espresso,Espresso Item 1,2,4.75,9.5,Card
TXN-44838,2024-12-27,uw-medical,Espresso,Espresso Item 2,1,4.75,4.75,Cash
TXN-44839,2024-12-27,Portage Bay Espresso,Tea,Tea Item 5,1,3.25,3.25,Mobile
TXN-44840,2024-12-27,Portage Bay Espresso,Espresso,Espresso Item 1,2,4.75,9.5,Mobile
TXN-44841,12/27/2024,Portage Bay Espresso,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-44842,2024-12-27,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Cash
TXN-44843,2024-12-27,Portage Bay Espresso,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-44844,12/27/2024,Portage Bay Espresso,Cold Brew,Cold Brew Item 2,2,5.25,10.5,Mobile
TXN-44845,12/27/2024,Portage Bay Espresso,Espresso,Espresso Item 4,2,4.75,9.5,Cash
TXN-44846,12/27/2024,Portage Bay Espresso,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-44847,2024-12-27,Portage Bay Espresso,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Mobile
TXN-44848,12/27/2024,Portage Bay Espresso,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-44849,2024-12-27,Portage Bay Espresso,Espresso,Espresso Item 3,1,4.75,4.75,Cash
TXN-44850,12/27/2024,Portage Bay Espresso,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-44851,2024-12-27,Portage Bay Espresso,Smoothie,Smoothie Item 4,1,6.5,6.5,Mobile
TXN-44852,2024-12-27,Portage Bay Espresso,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-44853,2024-12-27,Portage Bay Espresso,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-44854,2024-12-27,Portage Bay Espresso,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-44855,2024-12-27,Portage Bay Espresso,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-44856,12/27/2024,Portage Bay Espresso,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Mobile
TXN-44857,2024-12-27,Portage Bay Espresso,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Cash
TXN-44858,2024-12-27,Portage Bay Espresso,Pastry,Pastry Item 2,1,3.5,3.5,Cash
TXN-44859,2024-12-27,Portage Bay Espresso,Smoothie,Smoothie Item 4,1,6.5,6.5,Cash
TXN-44860,2024-12-27,Portage Bay Espresso,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-44861,2024-12-27,Portage Bay Espresso,Espresso,Espresso Item 5,1,4.75,4.75,Cash
TXN-44862,2024-12-27,Portage Bay Espresso,Pastry,Pastry Item 3,2,3.5,7.0,Mobile
TXN-44863,2024-12-27,Portage Bay Espresso,Tea,Tea Item 3,2,3.25,6.5,Card
TXN-44864,12/27/2024,Portage Bay Espresso,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-44865,2024-12-27,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-44866,2024-12-27,Portage Bay Espresso,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Cash
TXN-44867,2024-12-27,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 3,3,2.5,7.5,Cash
TXN-44868,2024-12-27,Portage Bay Espresso,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Card
TXN-44869,2024-12-27,Portage Bay Espresso,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-44870,2024-12-27,Portage Bay Espresso,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-44871,2024-12-27,Portage Bay Espresso,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-44872,2024-12-27,Portage Bay Espresso,Pastry,Pastry Item 2,2,3.5,7.0,Card
TXN-44873,2024-12-27,Portage Bay Espresso,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-44874,2024-12-27,Portage Bay Espresso,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-44875,12/27/2024,Portage Bay Espresso,Tea,Tea Item 5,1,3.25,3.25,Mobile
TXN-44876,2024-12-27,Portage Bay Espresso,Smoothie,Smoothie Item 2,1,6.5,6.5,Mobile
TXN-44877,12/27/2024,Portage Bay Espresso,Drip Coffee,Drip Coffee Item 5,3,2.5,7.5,Mobile
TXN-44878,2024-12-27,Portage Bay Espresso,Tea,Tea Item 3,2,3.25,6.5,Mobile
TXN-44879,2024-12-27,Portage Bay Espresso,Pastry,Pastry Item 1,1,3.5,3.5,Cash
TXN-44880,2024-12-27,Portage Bay Espresso,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-44881,12/27/2024,Portage Bay Espresso,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-44882,2024-12-27,Portage Bay Espresso,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-44883,2024-12-27,Portage Bay Espresso,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-44884,2024-12-27,Portage Bay Espresso,Sandwich,Sandwich Item 4,2,8.75,17.5,Card
TXN-44885,12/27/2024,Portage Bay Espresso,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-44886,12/27/2024,Portage Bay Espresso,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-44887,2024-12-28,HUB,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Cash
TXN-44888,2024-12-28,HUB,Espresso,Espresso Item 1,3,4.75,14.25,Mobile
TXN-44889,2024-12-28,HUB,Smoothie,Smoothie Item 3,2,6.5,13.0,Mobile
TXN-44890,2024-12-28,HUB,Pastry,Pastry Item 2,2,3.5,7.0,Card
TXN-44891,2024-12-28,HUB,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-44892,2024-12-28,HUB,Tea,Tea Item 5,1,3.25,3.25,Card
TXN-44893,2024-12-28,HUB,Espresso,Espresso Item 4,2,4.75,9.5,Card
TXN-44894,2024-12-28,HUB,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-44895,2024-12-28,HUB,Pastry,Pastry Item 5,1,3.5,3.5,Cash
TXN-44896,12/28/2024,HUB,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Card
TXN-44897,2024-12-28,HUB,Sandwich,Sandwich Item 4,2,8.75,17.5,Card
TXN-44898,2024-12-28,HUB,Pastry,Pastry Item 3,1,3.5,3.5,Mobile
TXN-44899,2024-12-28,HUB,Smoothie,Smoothie Item 5,2,6.5,13.0,Card
TXN-44900,2024-12-28,HUB,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Cash
TXN-44901,12/28/2024,HUB,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-44902,2024-12-28,HUB,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-44903,2024-12-28,HUB,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Cash
TXN-44904,12/28/2024,HUB,Sandwich,Sandwich Item 3,2,8.75,17.5,Card
TXN-44905,2024-12-28,HUB,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Mobile
TXN-44906,2024-12-28,HUB,Sandwich,Sandwich Item 2,1,8.75,8.75,Mobile
TXN-44907,12/28/2024,HUB,Espresso,Espresso Item 3,3,4.75,14.25,Mobile
TXN-44908,2024-12-28,HUB,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-44909,2024-12-28,HUB,Sandwich,Sandwich Item 3,1,8.75,8.75,Mobile
TXN-44910,2024-12-28,HUB,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-44911,2024-12-28,HUB,Tea,Tea Item 2,2,3.25,6.5,Card
TXN-44912,2024-12-28,HUB,Smoothie,Smoothie Item 5,2,6.5,13.0,Card
TXN-44913,2024-12-28,HUB,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-44914,2024-12-28,HUB,Sandwich,Sandwich Item 5,1,8.75,8.75,Mobile
TXN-44915,2024-12-28,HUB,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-44916,2024-12-28,HUB,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-44917,2024-12-28,HUB,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-44918,2024-12-28,HUB,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Mobile
TXN-44919,12/28/2024,HUB,Tea,Tea Item 1,1,3.25,3.25,Mobile
TXN-44920,2024-12-28,HUB,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-44921,2024-12-28,HUB,Smoothie,Smoothie Item 5,2,6.5,13.0,Card
TXN-44922,2024-12-28,HUB,Sandwich,Sandwich Item 1,1,8.75,8.75,Cash
TXN-44923,2024-12-28,HUB,Smoothie,Smoothie Item 4,2,6.5,13.0,Card
TXN-44924,2024-12-28,HUB,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-44925,2024-12-28,HUB,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-44926,12/28/2024,HUB,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-44927,2024-12-28,HUB,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Mobile
TXN-44928,2024-12-28,HUB,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Card
TXN-44929,2024-12-28,HUB,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Mobile
TXN-44930,2024-12-28,HUB,Espresso,Espresso Item 1,3,4.75,14.25,Card
TXN-44931,2024-12-28,HUB,Sandwich,Sandwich Item 4,3,8.75,26.25,Mobile
TXN-44932,2024-12-28,HUB,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-44933,2024-12-28,HUB,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-44934,12/28/2024,HUB,Tea,Tea Item 3,3,3.25,9.75,Card
TXN-44935,2024-12-28,HUB,Sandwich,Sandwich Item 2,1,8.75,8.75,Cash
TXN-44936,12/28/2024,HUB,Sandwich,Sandwich Item 3,2,8.75,17.5,Card
TXN-44937,2024-12-28,HUB,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Mobile
TXN-44938,2024-12-28,HUB,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-44939,2024-12-28,HUB,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-44940,2024-12-28,HUB,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-44941,2024-12-28,HUB,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-44942,12/28/2024,HUB,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-44943,2024-12-28,ode-cafe,Tea,Tea Item 3,2,3.25,6.5,Card
TXN-44944,2024-12-28,ode-cafe,Pastry,Pastry Item 4,1,3.5,3.5,Mobile
TXN-44945,2024-12-28,ode-cafe,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-44946,2024-12-28,ode-cafe,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-44947,12/28/2024,ode-cafe,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-44948,2024-12-28,ode-cafe,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-44949,2024-12-28,ode-cafe,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-44950,2024-12-28,ode-cafe,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-44951,2024-12-28,ode-cafe,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-44952,12/28/2024,ode-cafe,Espresso,Espresso Item 5,1,4.75,4.75,Cash
TXN-44953,12/28/2024,ode-cafe,Tea,Tea Item 2,2,3.25,6.5,Mobile
TXN-44954,12/28/2024,ode-cafe,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-44955,2024-12-28,ode-cafe,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-44956,12/28/2024,ode-cafe,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-44957,12/28/2024,ode-cafe,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-44958,2024-12-28,ode-cafe,Espresso,Espresso Item 5,1,4.75,4.75,Mobile
TXN-44959,2024-12-28,ode-cafe,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-44960,2024-12-28,ode-cafe,Tea,Tea Item 5,1,3.25,3.25,Mobile
TXN-44961,2024-12-28,ode-cafe,Tea,Tea Item 2,1,3.25,3.25,Cash
TXN-44962,12/28/2024,ode-cafe,Smoothie,Smoothie Item 3,1,6.5,6.5,Cash
TXN-44963,2024-12-28,ode-cafe,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Cash
TXN-44964,2024-12-28,ode-cafe,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-44965,12/28/2024,ode-cafe,Sandwich,Sandwich Item 1,2,8.75,17.5,Card
TXN-44966,2024-12-28,ode-cafe,Espresso,Espresso Item 2,2,4.75,9.5,Card
TXN-44967,12/28/2024,ode-cafe,Pastry,Pastry Item 4,1,3.5,3.5,Mobile
TXN-44968,2024-12-28,ode-cafe,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-44969,2024-12-28,ode-cafe,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-44970,2024-12-28,ode-cafe,Sandwich,Sandwich Item 3,3,8.75,26.25,Mobile
TXN-44971,2024-12-28,ode-cafe,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-44972,2024-12-28,ode-cafe,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-44973,2024-12-28,ode-cafe,Tea,Tea Item 2,2,3.25,6.5,Cash
TXN-44974,2024-12-28,ode-cafe,Espresso,Espresso Item 3,1,4.75,4.75,Cash
TXN-44975,2024-12-28,ode-cafe,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-44976,2024-12-28,ode-cafe,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Mobile
TXN-44977,2024-12-28,ode-cafe,Cold Brew,Cold Brew Item 2,3,5.25,15.75,Card
TXN-44978,2024-12-28,ode-cafe,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-44979,2024-12-28,ode-cafe,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-44980,2024-12-28,ode-cafe,Cold Brew,Cold Brew Item 4,2,5.25,10.5,Card
TXN-44981,2024-12-28,ode-cafe,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Cash
TXN-44982,2024-12-28,ode-cafe,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-44983,2024-12-28,ode-cafe,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-44984,2024-12-28,ode-cafe,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-44985,2024-12-28,ode-cafe,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-44986,12/28/2024,ode-cafe,Cold Brew,Cold Brew Item 3,3,5.25,15.75,Card
TXN-44987,2024-12-28,ode-cafe,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-44988,12/28/2024,ode-cafe,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-44989,2024-12-28,ode-cafe,Tea,Tea Item 2,2,3.25,6.5,Card
TXN-44990,2024-12-28,ode-cafe,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-44991,2024-12-28,ode-cafe,Pastry,Pastry Item 2,2,3.5,7.0,Card
TXN-44992,2024-12-28,ode-cafe,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-44993,2024-12-28,ode-cafe,Espresso,Espresso Item 2,2,4.75,9.5,Mobile
TXN-44994,2024-12-28,ode-cafe,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-44995,2024-12-28,ode-cafe,Drip Coffee,Drip Coffee Item 3,2,2.5,5.0,Cash
TXN-44996,2024-12-28,ode-cafe,Tea,Tea Item 2,1,3.25,3.25,Card
TXN-44997,2024-12-28,ode-cafe,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-44998,2024-12-28,suzzallo-roasters,Tea,Tea Item 5,2,3.25,6.5,Cash
TXN-44999,2024-12-28,suzzallo-roasters,Sandwich,Sandwich Item 1,1,8.75,8.75,Cash
TXN-45000,2024-12-28,suzzallo-roasters,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-45001,12/28/2024,suzzallo-roasters,Drip Coffee,Drip Coffee Item 3,3,2.5,7.5,Card
TXN-45002,2024-12-28,suzzallo-roasters,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-45003,12/28/2024,suzzallo-roasters,Pastry,Pastry Item 4,2,3.5,7.0,Cash
TXN-45004,12/28/2024,suzzallo-roasters,Pastry,Pastry Item 2,2,3.5,7.0,Card
TXN-45005,2024-12-28,suzzallo-roasters,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-45006,12/28/2024,suzzallo-roasters,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-45007,12/28/2024,suzzallo-roasters,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-45008,2024-12-28,suzzallo-roasters,Sandwich,Sandwich Item 5,1,8.75,8.75,Cash
TXN-45009,2024-12-28,suzzallo-roasters,Sandwich,Sandwich Item 2,1,8.75,8.75,Cash
TXN-45010,2024-12-28,suzzallo-roasters,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-45011,2024-12-28,suzzallo-roasters,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-45012,2024-12-28,suzzallo-roasters,Smoothie,Smoothie Item 1,1,6.5,6.5,Cash
TXN-45013,2024-12-28,suzzallo-roasters,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Card
TXN-45014,2024-12-28,suzzallo-roasters,Pastry,Pastry Item 3,1,3.5,3.5,Mobile
TXN-45015,2024-12-28,suzzallo-roasters,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-45016,2024-12-28,suzzallo-roasters,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Card
TXN-45017,12/28/2024,suzzallo-roasters,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-45018,2024-12-28,suzzallo-roasters,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-45019,12/28/2024,suzzallo-roasters,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Mobile
TXN-45020,2024-12-28,suzzallo-roasters,Pastry,Pastry Item 4,2,3.5,7.0,Mobile
TXN-45021,2024-12-28,suzzallo-roasters,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Cash
TXN-45022,2024-12-28,suzzallo-roasters,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-45023,2024-12-28,suzzallo-roasters,Tea,Tea Item 2,1,3.25,3.25,Cash
TXN-45024,2024-12-28,suzzallo-roasters,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-45025,2024-12-28,suzzallo-roasters,Pastry,Pastry Item 1,1,3.5,3.5,Cash
TXN-45026,2024-12-28,uw-medical,Smoothie,Smoothie Item 5,1,6.5,6.5,Mobile
TXN-45027,2024-12-28,uw-medical,Espresso,Espresso Item 2,1,4.75,4.75,Mobile
TXN-45028,2024-12-28,uw-medical,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Cash
TXN-45029,2024-12-28,uw-medical,Pastry,Pastry Item 2,2,3.5,7.0,Mobile
TXN-45030,2024-12-28,uw-medical,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-45031,2024-12-28,uw-medical,Espresso,Espresso Item 5,1,4.75,4.75,Mobile
TXN-45032,2024-12-28,uw-medical,Espresso,Espresso Item 1,1,4.75,4.75,Mobile
TXN-45033,12/28/2024,uw-medical,Espresso,Espresso Item 1,1,4.75,4.75,Cash
TXN-45034,2024-12-28,uw-medical,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-45035,2024-12-28,uw-medical,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Mobile
TXN-45036,2024-12-28,uw-medical,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-45037,2024-12-28,uw-medical,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-45038,2024-12-28,uw-medical,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-45039,2024-12-28,uw-medical,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Mobile
TXN-45040,2024-12-28,uw-medical,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-45041,2024-12-28,uw-medical,Smoothie,Smoothie Item 1,2,6.5,13.0,Cash
TXN-45042,2024-12-28,uw-medical,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-45043,2024-12-28,uw-medical,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Card
TXN-45044,12/28/2024,uw-medical,Espresso,Espresso Item 3,1,4.75,4.75,Mobile
TXN-45045,2024-12-28,uw-medical,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-45046,2024-12-28,uw-medical,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-45047,2024-12-28,uw-medical,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Cash
TXN-45048,2024-12-28,uw-medical,Cold Brew,Cold Brew Item 2,2,5.25,10.5,Card
TXN-45049,12/28/2024,uw-medical,Tea,Tea Item 1,2,3.25,6.5,Card
TXN-45050,2024-12-28,uw-medical,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-45051,2024-12-28,uw-medical,Tea,Tea Item 1,2,3.25,6.5,Mobile
TXN-45052,2024-12-28,uw-medical,Espresso,Espresso Item 3,3,4.75,14.25,Card
TXN-45053,2024-12-28,uw-medical,Smoothie,Smoothie Item 5,1,6.5,6.5,Cash
TXN-45054,2024-12-28,uw-medical,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Cash
TXN-45055,2024-12-28,uw-medical,Pastry,Pastry Item 4,2,3.5,7.0,Cash
TXN-45056,2024-12-28,uw-medical,Tea,Tea Item 4,1,3.25,3.25,Cash
TXN-45057,2024-12-28,uw-medical,Tea,Tea Item 3,2,3.25,6.5,Card
TXN-45058,2024-12-28,uw-medical,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-45059,2024-12-28,uw-medical,Tea,Tea Item 5,3,3.25,9.75,Card
TXN-45060,2024-12-28,uw-medical,Sandwich,Sandwich Item 3,1,8.75,8.75,Mobile
TXN-45061,2024-12-28,uw-medical,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-45062,12/28/2024,uw-medical,Espresso,Espresso Item 5,1,4.75,4.75,Cash
TXN-45063,2024-12-28,uw-medical,Sandwich,Sandwich Item 4,2,8.75,17.5,Card
TXN-45064,12/28/2024,uw-medical,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-45065,12/28/2024,uw-medical,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-45066,2024-12-28,uw-medical,Pastry,Pastry Item 5,2,3.5,7.0,Card
TXN-45067,2024-12-28,uw-medical,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-45068,2024-12-28,uw-medical,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-45069,2024-12-28,uw-medical,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-45070,2024-12-28,uw-medical,Tea,Tea Item 2,1,3.25,3.25,Cash
TXN-45071,2024-12-28,uw-medical,Pastry,Pastry Item 3,2,3.5,7.0,Cash
TXN-45072,12/28/2024,uw-medical,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-45073,2024-12-28,uw-medical,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Mobile
TXN-45074,2024-12-28,uw-medical,Sandwich,Sandwich Item 1,1,8.75,8.75,Card
TXN-45075,2024-12-28,uw-medical,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Cash
TXN-45076,2024-12-28,uw-medical,Tea,Tea Item 1,3,3.25,9.75,Card
TXN-45077,2024-12-28,uw-medical,Smoothie,Smoothie Item 3,1,6.5,6.5,Cash
